Employee ID,StartDate,Title,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,DepartmentType,Division,DOB,State,GenderCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating,Survey Date,Engagement Score,Satisfaction Score,Work-Life Balance Score,Training Date,Training Program Name,Training Type,Training Outcome,Training Duration(Days),Training Cost,Age
3557,2/13/2019,Area Sales Manager,BPC,Active,Part-Time,Zone C,Temporary,Sales,Field Operations,6/6/1960,MA,Male,Other,Single,Fully Meets,2,4/20/2023,4,5,2,2/4/2023,Project Management,External,Failed,1,210.38,59
3558,12/30/2018,Production Technician I,MSC,Active,Part-Time,Zone A,Part-Time,Production       ,Yard (Material Handling),6/4/1959,MA,Female,Black,Single,Fully Meets,1,10/5/2022,2,5,3,7/18/2023,Technical Skills,Internal,Completed,1,941.54,59
3559,11/6/2019,Production Technician I,NEL,Active,Part-Time,Zone C,Full-Time,Production       ,Field Operations,11/18/1991,MA,Male,White,Single,Fully Meets,2,12/27/2022,3,2,1,11/30/2022,Project Management,External,Failed,2,959.81,28
3560,6/1/2022,Production Technician I,MSC,Active,Contract,Zone C,Full-Time,Production       ,Field Operations,2/18/1954,MA,Female,Asian,Divorced,Exceeds,4,1/9/2023,2,4,5,5/22/2023,Technical Skills,External,Passed,1,738.92,68
3561,3/28/2023,Production Technician II,BPC,Active,Part-Time,Zone C,Temporary,Production       ,General - Con,1/31/1959,MA,Female,White,Married,Fully Meets,5,11/20/2022,2,1,5,9/7/2022,Technical Skills,External,Failed,5,445.04,64
3563,1/1/2019,Production Technician I,WBL,Active,Contract,Zone B,Full-Time,Production       ,Field Operations,10/15/1946,MA,Male,Black,Widowed,PIP,4,1/31/2023,4,1,3,4/6/2023,Leadership Development,External,Passed,4,886.9,73
3564,1/26/2019,Production Technician II,SVG,Terminated,Full-Time,Zone C,Temporary,Production       ,Aerial,11/7/1994,MA,Female,White,Divorced,Fully Meets,1,3/12/2023,4,4,3,12/10/2022,Technical Skills,External,Incomplete,4,106.14,25
3565,9/11/2021,Production Technician I,WBL,Active,Part-Time,Zone B,Full-Time,Production       ,General - Con,5/10/1968,MA,Male,Other,Divorced,Fully Meets,4,9/29/2022,5,5,5,5/6/2023,Project Management,External,Passed,4,684.35,53
3566,9/26/2021,Production Technician II,PL,Active,Part-Time,Zone A,Part-Time,Production       ,Aerial,10/5/1963,MA,Male,Black,Single,Fully Meets,2,1/27/2023,1,2,3,9/5/2022,Communication Skills,Internal,Failed,2,578.81,58
3567,3/4/2023,Production Technician I,EW,Active,Full-Time,Zone C,Full-Time,Production       ,General - Sga,9/2/1966,MA,Male,Asian,Widowed,Fully Meets,4,8/4/2023,2,3,2,6/9/2023,Customer Service,Internal,Completed,5,764.51,57
3568,7/11/2023,Production Technician I,EW,Terminated,Full-Time,Zone B,Part-Time,Production       ,Field Operations,12/8/1974,MA,Male,Asian,Divorced,Fully Meets,2,2/7/2023,2,4,1,8/23/2022,Project Management,Internal,Incomplete,2,201.76,49
3569,2/9/2019,Production Technician I,MSC,Active,Part-Time,Zone B,Temporary,Production       ,Catv,7/19/1995,MA,Female,Hispanic,Divorced,Fully Meets,2,12/24/2022,1,3,5,11/9/2022,Technical Skills,External,Incomplete,4,730.04,24
3570,4/19/2019,Production Technician II,TNS,Terminated,Full-Time,Zone B,Temporary,Production       ,Fielders,11/23/1974,MA,Female,Asian,Married,Fully Meets,1,1/2/2023,2,5,3,3/29/2023,Project Management,External,Failed,2,796.88,45
3571,7/7/2022,Production Technician I,NEL,Terminated,Part-Time,Zone C,Full-Time,Production       ,Field Operations,8/29/1947,MA,Female,White,Widowed,Fully Meets,4,11/23/2022,4,1,5,8/4/2023,Project Management,External,Completed,3,834.44,75
3572,3/12/2019,Production Technician I,WBL,Active,Contract,Zone A,Part-Time,Production       ,Fielders,6/7/1994,MA,Male,White,Single,Fully Meets,5,12/5/2022,5,5,5,5/19/2023,Leadership Development,Internal,Failed,5,569.17,25
3573,3/9/2020,Production Technician I,NEL,Active,Contract,Zone B,Full-Time,Production       ,Field Operations,10/26/1983,MA,Female,Asian,Divorced,Exceeds,4,12/31/2022,4,1,1,10/6/2022,Customer Service,Internal,Completed,4,386.07,37
3575,4/28/2021,Production Technician I,MSC,Terminated,Part-Time,Zone A,Temporary,Production       ,Field Operations,3/5/1987,MA,Male,Hispanic,Single,Exceeds,5,6/26/2023,5,1,5,12/12/2022,Technical Skills,Internal,Incomplete,3,583.21,34
3576,7/21/2021,Production Technician II,PL,Active,Full-Time,Zone B,Full-Time,Production       ,Engineers,4/26/1992,MA,Female,Asian,Single,Exceeds,4,3/23/2023,2,3,3,2/2/2023,Project Management,External,Completed,5,398.65,29
3577,9/15/2019,Production Technician I,BPC,Active,Part-Time,Zone C,Temporary,Production       ,Field Operations,5/30/1957,MA,Male,White,Widowed,Fully Meets,4,8/14/2022,5,4,5,1/26/2023,Communication Skills,Internal,Passed,5,931.46,62
3578,5/4/2019,Production Technician I,WBL,Active,Full-Time,Zone A,Temporary,Production       ,Field Operations,5/30/1957,MA,Male,Hispanic,Married,Exceeds,2,10/14/2022,1,4,2,12/1/2022,Project Management,External,Completed,5,115.06,62
3579,5/20/2021,Production Technician II,BPC,Active,Full-Time,Zone C,Part-Time,Production       ,Field Operations,11/15/1946,MA,Female,Asian,Widowed,Needs Improvement,4,4/27/2023,5,3,3,4/27/2023,Communication Skills,External,Failed,2,199.82,75
3580,12/16/2019,Production Technician I,PYZ,Active,Full-Time,Zone C,Full-Time,Production       ,Field Operations,4/21/1942,MA,Male,Other,Married,Fully Meets,4,10/21/2022,2,4,3,11/4/2022,Communication Skills,Internal,Failed,5,940.2,77
3581,11/20/2020,Production Technician I,SVG,Active,Full-Time,Zone A,Part-Time,Production       ,Wireline Construction,3/8/1943,MA,Male,Other,Divorced,Fully Meets,2,8/29/2022,3,4,4,1/29/2023,Communication Skills,External,Completed,1,122.07,77
3582,8/19/2020,Production Technician I,TNS,Active,Part-Time,Zone B,Part-Time,Production       ,Yard (Material Handling),8/9/1968,MA,Male,Asian,Widowed,Fully Meets,4,9/17/2022,2,2,5,9/9/2022,Communication Skills,Internal,Completed,4,875.02,52
3583,4/28/2021,Production Technician I,WBL,Active,Full-Time,Zone C,Temporary,Production       ,Field Operations,11/20/1958,MA,Female,White,Married,Needs Improvement,4,7/5/2023,4,1,4,3/18/2023,Communication Skills,Internal,Incomplete,4,116.4,63
3584,8/14/2020,Production Technician I,BPC,Active,Contract,Zone C,Full-Time,Production       ,Field Operations,11/7/1987,MA,Female,Other,Married,Fully Meets,4,5/28/2023,2,2,5,12/15/2022,Technical Skills,External,Passed,5,341.78,33
3585,12/22/2021,Production Technician I,CCDR,Active,Full-Time,Zone A,Full-Time,Production       ,Yard (Material Handling),7/16/1992,MA,Female,Black,Divorced,Fully Meets,4,1/12/2023,1,2,3,2/14/2023,Communication Skills,Internal,Completed,4,107.48,29
3586,2/1/2019,Production Technician I,EW,Active,Part-Time,Zone B,Full-Time,Production       ,People Services,12/27/2000,MA,Female,Hispanic,Single,Fully Meets,2,1/31/2023,4,2,4,9/30/2022,Communication Skills,External,Completed,1,502.7,19
3587,5/10/2021,Production Technician I,MSC,Active,Full-Time,Zone B,Temporary,Production       ,General - Eng,12/25/1977,MA,Male,Other,Divorced,Fully Meets,2,5/24/2023,1,2,2,3/22/2023,Leadership Development,External,Completed,5,570.04,44
3588,6/25/2019,Production Technician I,NEL,Active,Full-Time,Zone C,Full-Time,Production       ,Shop (Fleet),3/8/1972,MA,Male,Black,Widowed,Fully Meets,2,5/10/2023,4,2,1,3/23/2023,Communication Skills,External,Passed,1,538.83,47
3589,4/25/2019,Production Technician I,PL,Active,Contract,Zone B,Temporary,Production       ,Field Operations,8/2/1951,MA,Male,White,Single,Fully Meets,1,9/18/2022,2,3,2,1/7/2023,Communication Skills,Internal,Incomplete,4,881.8,68
3593,5/30/2020,Production Technician I,WBL,Active,Contract,Zone A,Full-Time,Production       ,General - Con,11/11/1949,MA,Male,Asian,Married,Fully Meets,1,10/7/2022,4,4,3,6/15/2023,Project Management,Internal,Incomplete,3,258.07,71
3594,12/11/2018,Production Technician I,PYZ,Active,Part-Time,Zone B,Part-Time,Production       ,Field Operations,3/14/1968,MA,Male,Black,Married,Needs Improvement,1,1/23/2023,1,5,1,5/5/2023,Leadership Development,Internal,Passed,5,472.64,50
3595,9/22/2020,Production Technician I,WBL,Active,Contract,Zone A,Temporary,Production       ,Engineers,3/2/1952,MA,Male,Other,Divorced,Fully Meets,1,1/19/2023,2,3,1,2/21/2023,Technical Skills,External,Passed,2,252.88,68
3596,7/28/2019,Production Technician I,NEL,Active,Part-Time,Zone C,Full-Time,Production       ,Splicing,7/19/1982,MA,Male,Other,Single,Needs Improvement,2,10/19/2022,4,3,4,12/14/2022,Technical Skills,Internal,Incomplete,2,289.68,37
3598,9/28/2018,Production Technician II,SVG,Terminated,Part-Time,Zone A,Full-Time,Production       ,Project Management - Eng,10/6/1950,MA,Female,Other,Married,Needs Improvement,1,7/1/2023,2,5,4,10/11/2022,Technical Skills,Internal,Passed,3,373.87,68
3599,4/12/2020,Production Technician II,TNS,Active,Part-Time,Zone A,Temporary,Production       ,General - Con,3/31/1950,MA,Female,White,Divorced,Fully Meets,2,3/2/2023,4,4,2,3/2/2023,Leadership Development,Internal,Completed,5,918.86,70
3600,11/1/2022,Production Technician II,WBL,Active,Contract,Zone B,Temporary,Production       ,Field Operations,10/7/1949,MA,Female,White,Single,Fully Meets,2,7/4/2023,2,1,4,11/1/2022,Leadership Development,Internal,Passed,4,299.7,73
3601,11/21/2022,Production Technician II,BPC,Active,Part-Time,Zone B,Full-Time,Production       ,Wireline Construction,7/22/1966,MA,Female,White,Married,Fully Meets,5,9/1/2022,1,1,2,1/3/2023,Project Management,External,Completed,1,865.58,56
3602,4/11/2021,Production Technician II,CCDR,Terminated,Full-Time,Zone B,Part-Time,Production       ,Engineers,10/12/1994,MA,Female,Hispanic,Married,Fully Meets,5,8/4/2023,3,3,3,4/9/2023,Technical Skills,External,Incomplete,1,632.59,27
3603,11/29/2018,Production Technician II,EW,Terminated,Full-Time,Zone A,Part-Time,Production       ,Field Operations,2/15/1977,MA,Female,White,Married,Fully Meets,2,10/8/2022,5,1,3,10/2/2022,Technical Skills,External,Incomplete,3,680.48,41
3604,1/16/2019,Production Technician II,MSC,Active,Part-Time,Zone B,Full-Time,Production       ,Field Operations,3/9/1948,MA,Female,Hispanic,Divorced,Needs Improvement,4,12/15/2022,3,5,4,3/23/2023,Project Management,External,Failed,3,287.71,71
3605,9/18/2019,Production Technician I,CCDR,Active,Contract,Zone C,Temporary,Production       ,Engineers,8/25/1943,MA,Male,Other,Divorced,Fully Meets,4,7/9/2023,5,1,3,11/17/2022,Communication Skills,External,Passed,2,102.92,76
3606,8/1/2019,Production Technician I,SVG,Terminated,Part-Time,Zone C,Full-Time,Production       ,Billable Consultants,3/13/1965,MA,Male,Other,Divorced,Fully Meets,3,3/27/2023,3,5,1,10/31/2022,Project Management,Internal,Passed,2,255.6,54
3607,6/18/2019,Production Technician I,EW,Active,Full-Time,Zone A,Full-Time,Production       ,Project Management - Con,8/3/1976,MA,Male,Other,Married,Fully Meets,5,7/18/2023,2,4,1,5/4/2023,Customer Service,External,Passed,4,321.91,43
3608,2/13/2019,Production Technician I,MSC,Active,Full-Time,Zone C,Part-Time,Production       ,Field Operations,7/6/1979,MA,Male,Other,Married,Fully Meets,3,1/12/2023,1,3,1,3/14/2023,Project Management,External,Completed,3,834.12,40
3609,6/2/2021,Production Technician I,TNS,Active,Contract,Zone B,Full-Time,Production       ,Shop (Fleet),6/9/1993,MA,Female,Other,Widowed,Fully Meets,3,11/5/2022,2,2,4,9/23/2022,Customer Service,Internal,Passed,4,273.88,28
3610,10/11/2018,Production Technician I,PYZ,Active,Part-Time,Zone C,Full-Time,Production       ,Field Operations,4/7/1973,MA,Female,Other,Single,Fully Meets,3,12/14/2022,4,5,5,2/15/2023,Customer Service,Internal,Incomplete,4,217.57,45
3611,3/9/2021,Production Technician I,WBL,Active,Contract,Zone C,Full-Time,Production       ,Project Management - Con,1/20/1952,MA,Female,Hispanic,Married,Fully Meets,2,9/16/2022,2,3,4,1/7/2023,Customer Service,Internal,Completed,1,482.09,69
3612,1/23/2022,Production Technician I,NEL,Active,Contract,Zone A,Part-Time,Production       ,Field Operations,12/25/1984,MA,Male,Black,Single,PIP,4,7/7/2023,5,3,3,7/3/2023,Leadership Development,External,Failed,2,614.11,38
3613,2/24/2019,Production Technician I,PL,Active,Contract,Zone B,Part-Time,Production       ,Field Operations,6/14/1973,MA,Male,Asian,Married,Exceeds,1,10/13/2022,1,5,2,10/8/2022,Customer Service,Internal,Incomplete,1,354.22,46
3614,1/8/2020,Production Technician I,BPC,Active,Contract,Zone B,Temporary,Production       ,Project Management - Con,8/31/1973,MA,Male,White,Married,Fully Meets,2,7/4/2023,4,5,1,6/4/2023,Leadership Development,External,Passed,3,868.85,47
3616,2/12/2022,Production Technician I,SVG,Active,Contract,Zone C,Full-Time,Production       ,General - Con,3/24/1981,MA,Female,Hispanic,Married,Fully Meets,4,8/4/2023,1,1,1,1/30/2023,Customer Service,Internal,Incomplete,4,134.93,41
3617,2/1/2023,Production Technician I,EW,Active,Full-Time,Zone C,Full-Time,Production       ,Wireline Construction,2/18/1961,MA,Female,Hispanic,Married,Fully Meets,1,2/26/2023,2,3,3,4/9/2023,Customer Service,Internal,Completed,5,531.1,62
3618,2/4/2023,Production Technician I,MSC,Active,Part-Time,Zone B,Temporary,Production       ,Splicing,5/5/1944,MA,Male,Black,Married,Fully Meets,3,12/6/2022,3,4,5,12/26/2022,Leadership Development,External,Passed,3,609.3,79
3619,3/23/2023,Production Technician I,TNS,Active,Full-Time,Zone A,Full-Time,Production       ,General - Con,3/17/1984,MA,Male,Asian,Married,Fully Meets,3,4/30/2023,1,5,2,11/10/2022,Project Management,Internal,Passed,2,656.68,39
3620,3/22/2023,Production Technician I,PYZ,Active,Part-Time,Zone A,Temporary,Production       ,General - Eng,10/12/1994,MA,Male,Hispanic,Married,Fully Meets,2,8/29/2022,1,2,2,12/20/2022,Technical Skills,Internal,Completed,3,654.22,29
3621,11/28/2018,Production Technician I,WBL,Active,Contract,Zone A,Full-Time,Production       ,Wireless,9/9/1997,MA,Male,White,Married,Fully Meets,2,6/23/2023,2,3,2,7/15/2023,Leadership Development,External,Passed,3,879.89,21
3622,7/9/2020,Production Technician II,SVG,Active,Part-Time,Zone A,Temporary,Production       ,Field Operations,10/16/1995,MA,Female,Hispanic,Divorced,Fully Meets,3,7/26/2023,3,1,5,5/11/2023,Project Management,External,Completed,1,977.23,25
3623,2/11/2019,Production Technician II,EW,Active,Part-Time,Zone A,Full-Time,Production       ,Engineers,4/25/1958,MA,Female,Asian,Divorced,Fully Meets,3,12/4/2022,2,2,5,8/3/2023,Project Management,External,Completed,2,763.37,61
3624,1/9/2020,Production Technician II,MSC,Active,Part-Time,Zone B,Part-Time,Production       ,Technology / It,2/4/1996,MA,Female,Asian,Married,Fully Meets,4,1/9/2023,2,2,2,4/5/2023,Communication Skills,External,Passed,5,962.13,24
3625,11/11/2021,Production Technician II,TNS,Terminated,Contract,Zone B,Part-Time,Production       ,Engineers,12/14/1975,MA,Female,Asian,Single,Fully Meets,5,8/28/2022,5,2,4,3/26/2023,Technical Skills,External,Incomplete,2,617.27,46
3626,5/15/2021,Production Technician II,PYZ,Active,Full-Time,Zone B,Temporary,Production       ,Field Operations,10/28/1993,MA,Female,Asian,Single,Fully Meets,2,2/24/2023,2,5,1,9/25/2022,Communication Skills,Internal,Failed,2,559.78,28
3627,8/21/2019,Production Technician II,WBL,Terminated,Contract,Zone C,Full-Time,Production       ,Field Operations,2/23/1967,MA,Female,Black,Married,Fully Meets,3,1/29/2023,1,1,4,8/30/2022,Leadership Development,Internal,Incomplete,5,113.89,52
3628,9/18/2020,Production Technician II,NEL,Active,Contract,Zone B,Part-Time,Production       ,Engineers,1/27/1946,MA,Female,Hispanic,Married,Fully Meets,3,5/27/2023,4,3,1,9/25/2022,Leadership Development,Internal,Incomplete,4,858.62,74
3629,8/27/2022,Production Technician I,NEL,Terminated,Contract,Zone B,Full-Time,Production       ,Field Operations,11/26/1983,MA,Male,Black,Divorced,Fully Meets,5,11/18/2022,2,4,4,7/30/2023,Technical Skills,Internal,Incomplete,1,343.76,39
3630,2/23/2019,Production Technician I,MSC,Active,Contract,Zone B,Full-Time,Production       ,Field Operations,5/7/1965,MA,Male,Other,Widowed,Fully Meets,5,10/19/2022,5,3,2,9/24/2022,Technical Skills,Internal,Failed,5,507.58,54
3631,8/8/2022,Production Technician I,EW,Active,Contract,Zone C,Full-Time,Production       ,Wireline Construction,4/28/1947,MA,Male,Other,Divorced,Fully Meets,3,2/10/2023,4,1,5,4/10/2023,Customer Service,Internal,Completed,1,691.12,75
3632,9/24/2022,Production Technician I,CCDR,Active,Contract,Zone C,Full-Time,Production       ,Field Operations,10/3/1945,MA,Male,Asian,Married,Fully Meets,3,2/27/2023,3,4,5,6/23/2023,Technical Skills,Internal,Completed,2,174.85,77
3633,3/21/2022,Production Technician I,BPC,Active,Contract,Zone B,Temporary,Production       ,Aerial,3/24/1987,MA,Female,Hispanic,Single,Fully Meets,5,11/4/2022,4,4,4,12/1/2022,Communication Skills,Internal,Incomplete,3,699.39,35
3634,6/23/2023,Production Technician I,PYZ,Active,Part-Time,Zone B,Full-Time,Production       ,General - Sga,4/26/1962,MA,Female,Other,Married,Fully Meets,5,6/25/2023,2,5,2,9/15/2022,Technical Skills,External,Incomplete,3,254.68,61
3635,10/26/2020,Production Technician I,WBL,Active,Part-Time,Zone C,Part-Time,Production       ,Yard (Material Handling),3/12/1978,MA,Female,Hispanic,Single,Fully Meets,4,10/7/2022,1,5,4,6/13/2023,Technical Skills,External,Failed,2,534.55,42
3636,1/29/2020,Production Technician I,NEL,Active,Contract,Zone B,Temporary,Production       ,Catv,3/13/1982,MA,Male,Asian,Divorced,Fully Meets,3,12/8/2022,3,5,3,8/26/2022,Communication Skills,External,Passed,3,795.72,38
3637,4/23/2022,Production Technician I,PL,Active,Full-Time,Zone C,Full-Time,Production       ,Aerial,4/17/1995,MA,Male,Asian,Divorced,Fully Meets,3,5/7/2023,2,1,3,3/21/2023,Project Management,External,Completed,4,977.23,27
3638,6/15/2023,Production Technician I,BPC,Active,Full-Time,Zone C,Part-Time,Production       ,Field Operations,12/10/1978,MA,Male,Hispanic,Single,Fully Meets,3,5/15/2023,4,5,1,1/1/2023,Customer Service,Internal,Completed,3,370.79,45
3640,1/7/2023,Production Technician I,SVG,Active,Contract,Zone A,Temporary,Production       ,Field Operations,9/21/2000,MA,Female,Asian,Divorced,Fully Meets,3,7/25/2023,2,1,2,1/31/2023,Communication Skills,External,Passed,1,699.48,23
3643,4/16/2020,Production Technician I,TNS,Active,Full-Time,Zone A,Full-Time,Production       ,Catv,3/22/1961,MA,Male,Asian,Single,Fully Meets,3,6/18/2023,1,5,3,3/27/2023,Leadership Development,Internal,Completed,4,712.43,59
3644,6/16/2022,Production Technician I,PYZ,Active,Part-Time,Zone B,Full-Time,Production       ,Field Operations,6/24/1986,MA,Male,Black,Married,Fully Meets,3,11/11/2022,4,4,4,2/6/2023,Technical Skills,Internal,Incomplete,1,504.66,36
3645,7/22/2019,Production Technician I,WBL,Active,Part-Time,Zone C,Full-Time,Production       ,General - Con,9/16/1977,MA,Male,Asian,Single,Fully Meets,3,6/8/2023,1,3,3,5/6/2023,Leadership Development,External,Incomplete,5,398.36,42
3646,4/22/2023,Production Technician II,SVG,Active,Part-Time,Zone A,Full-Time,Production       ,Splicing,1/1/1968,MA,Female,Hispanic,Widowed,Fully Meets,3,7/30/2023,5,4,4,7/22/2023,Communication Skills,External,Failed,4,533.61,55
3647,12/28/2020,Production Technician II,EW,Terminated,Part-Time,Zone A,Part-Time,Production       ,Engineers,7/24/1966,MA,Female,Black,Single,Fully Meets,3,12/28/2022,2,4,4,8/10/2022,Technical Skills,Internal,Completed,4,199.55,54
3648,2/23/2022,Production Technician II,MSC,Active,Contract,Zone A,Full-Time,Production       ,Aerial,6/27/1948,MA,Female,Other,Divorced,Exceeds,4,9/28/2022,3,3,5,2/26/2023,Leadership Development,Internal,Completed,2,325.78,74
3649,8/13/2022,Production Technician II,TNS,Active,Contract,Zone A,Part-Time,Production       ,Field Operations,6/6/1968,MA,Female,White,Married,Exceeds,4,9/8/2022,1,2,2,12/18/2022,Leadership Development,External,Completed,4,336.33,54
3650,10/3/2019,Production Technician II,PYZ,Terminated,Full-Time,Zone B,Part-Time,Production       ,Field Operations,12/25/1991,MA,Female,White,Divorced,Fully Meets,3,6/30/2023,3,2,4,1/9/2023,Communication Skills,External,Passed,4,242.71,28
3651,10/14/2019,Production Technician II,WBL,Active,Full-Time,Zone C,Full-Time,Production       ,General - Con,1/19/1991,MA,Female,White,Single,Fully Meets,3,10/25/2022,1,4,1,5/14/2023,Leadership Development,Internal,Failed,4,651.28,28
3652,8/30/2019,Production Technician I,NEL,Terminated,Part-Time,Zone C,Part-Time,Production       ,Field Operations,8/16/1946,MA,Male,Other,Married,Fully Meets,3,9/1/2022,1,5,2,1/31/2023,Communication Skills,External,Incomplete,3,962.45,73
3653,2/4/2021,Production Technician I,PL,Terminated,Contract,Zone B,Part-Time,Production       ,General - Con,6/29/1995,MA,Male,Asian,Widowed,Exceeds,3,5/31/2023,4,4,3,1/20/2023,Customer Service,External,Failed,1,791.72,26
3654,11/23/2022,Production Technician I,PYZ,Active,Part-Time,Zone A,Part-Time,Production       ,Aerial,3/30/1995,MA,Male,Asian,Divorced,Exceeds,4,1/2/2023,2,4,1,4/11/2023,Project Management,Internal,Incomplete,4,553.86,27
3655,2/25/2023,Production Technician I,SVG,Active,Part-Time,Zone C,Full-Time,Production       ,Engineers,10/20/1998,MA,Male,Asian,Married,Fully Meets,3,4/5/2023,1,5,1,1/4/2023,Technical Skills,External,Passed,1,735.72,25
